name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date 
Doctor William Laton,731778,Western Michigan University (WMU),62925,No,No,Various Positions,1996-01-01,1998-01-01
Doctor Luis Toledo-Pereyra,752216,Western Michigan University (WMU),62925,No,No,Professor,1990-01-01,
Jonathan Rothschild,1198776,Western Michigan University (WMU),62925,Yes,Yes,Director - SD,,
Sarah Lee,1005041,Western Michigan University (WMU),62925,No,No,Instructor,2006-08-01,2008-04-01
Kimberly Querrey,1001239,Western Michigan University (WMU),62925,No,No,Adjunct Professor,1984-01-01,1990-01-01
Sarah Lee,1005041,Western Michigan University (WMU),62925,No,No,Writer,2004-05-01,2005-04-01
Sarah Lee,1005041,Western Michigan University (WMU),62925,No,No,Instructor,2011-02-01,2013-04-01
Brad Brelinski,995233,Western Michigan University (WMU),62925,No,No,Ambassador,2008-01-01,
Bob Miller,1004865,Western Michigan University (WMU),62925,No,No,Associate VP,1999-01-01,
Kim Bourner,1004977,Western Michigan University (WMU),62925,No,No,Receptionist,1994-11-01,1995-01-01
Gerardo Rincon,1041024,Western Michigan University (WMU),62925,No,No,Adjunct Professor,2018-09-01,
Doctor Don Batts,1058457,Western Michigan University (WMU),62925,No,No,Professor,2001-01-01,2011-09-01
Doctor Santosh Mishra,1051807,Western Washington University,62932,No,No,Instructor,1989-07-01,1993-12-01
Doctor Nicholas Schenck,1073924,Western Washington University,62932,No,No,Resident,,
Emily Ackerland,1006976,Western Washington University,62932,No,No,Executive,2012-09-01,
Greg Root,764227,Western Washington University,62932,No,No,Player,,
Joe Pepe,840545,Western Washington University,62932,No,No,Lecturer,1984-01-01,1986-01-01
Doctor Jim Shmerling,837867,Western Washington University,62932,No,No,Faculty Member,,
Doctor Hart Hodges,870745,Western Washington University,62932,No,No,Associate Professor,2003-01-01,
Doctor Hart Hodges,870745,Western Washington University,62932,No,No,Assistant Professor,2000-01-01,2003-01-01
Sheila Connors,870841,Western Washington University,62932,No,No,Director - Catering,2002-01-01,2005-01-01
Sarah Smith,981781,Western Washington University,62932,No,No,Assistant,,
Chris Brookfield,1356601,Western Washington University,62932,No,No,Teacher,2015-09-01,2018-02-01
Karen Peterson,1275208,Western Washington University,62932,No,No,Director - Support Services,1990-09-01,1997-08-01
Doctor Jack Borsting,339421,Western Washington University,62932,No,No,Instructor,1953-01-01,1954-01-01
Bob Diehl,335622,Western Washington University,62932,No,No,Coach,1970-01-01,1976-01-01
Doctor Ken Mortimer,83922,Western Washington University,62932,No,No,President Emeritus,1993-01-01,
Doctor Ken Mortimer,83922,Western Washington University,62932,No,No,President,1988-01-01,1993-01-01
Keith Loveless,497077,Western Washington University,62932,No,No,Advisor Emeritus,,
Doctor Dennis Murphy,348644,Western Washington University,62932,No,No,Dean Emeritus,2009-01-01,
Doctor Dennis Murphy,348644,Western Washington University,62932,No,No,Vice President,2007-01-01,2009-01-01
Doctor Dennis Murphy,348644,Western Washington University,62932,No,No,Provost,1998-01-01,1999-01-01
Doctor Dennis Murphy,348644,Western Washington University,62932,No,No,Dean,1983-01-01,1998-01-01
Doctor Dennis Murphy,348644,Western Washington University,62932,No,No,Dean,1999-01-01,2007-01-01
Rebecca Wolfe,2135460,Western Washington University,62932,No,No,Teacher,2003-01-01,2010-06-01
Doctor Bob Lefton,344595,Western Washington University,62932,No,No,Professor,1958-09-01,1970-05-01
Donna Gibbs,373519,Western Washington University,62932,No,No,Vice President - Mktg,2017-08-28,
Doctor Austin Huang,1980302,Western Washington University,62932,No,No,Honorary Professor,,
Selina Petosa,1993763,Western Washington University,62932,No,No,Visiting Lecturer,2017-09-01,
Mitch Meisner,1695434,Western Washington University,62932,No,No,Instructor,,
Heather Wight-Axling,1714485,Western Washington University,62932,No,No,Assistant,1999-01-01,2000-05-01
Laura Luko,1799156,Western Washington University,62932,No,No,Coordinator,2007-09-01,2008-06-01
Jacqueline Quarr,1809974,Western Washington University,62932,No,No,Assistant,2010-09-01,2011-03-01
Doctor Jean Melious,1830575,Western Washington University,62932,No,No,Professor,1996-09-01,
Doctor Steve Standifird,1829302,Western Washington University,62932,No,No,Assistant Professor,1999-01-01,2003-01-01
Kris K Kierulff,1827126,Western Washington University,62932,No,No,Promoter,,
Doctor Andreas Richter,1826411,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Director - Non-Brd,,
Professor Doctor George Anastassov,1770053,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Visiting Professor,1997-01-01,
Doctor Christian Bing,1672459,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Research Assistant,,
Doctor Kati Beckmann,1749815,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,,
Wencke Bsler,1749059,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,,
Doctor Henning-Wolfgang Sieber,1763956,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,,
Jonas Poell,1756269,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Research Assistant,2004-01-01,2007-01-01
Professor Doctor Rufus Pichler,1972735,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Adjunct Professor,2007-01-01,
Professor Doctor Rolf Meermann,2086022,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Specialist,1979-01-01,1984-01-01
Doctor Jrgen Mark,2098118,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant,1985-01-01,1990-01-01
Doctor Nicholas Kessler,1940318,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Visiting Lecturer,,
Doctor Jan Kaestner,1885279,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Research Assistant,1998-01-01,1999-12-01
Lou Reinisch,1869048,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Research Fellow,1982-01-01,1984-01-01
Doctor Thomas Middelhoff,16188,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Researcher,1980-01-01,1983-01-01
Doctor Richard Kreindler,2193237,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Honorary Professor,2009-06-01,
Birgit Hbscher-Alt,1732837,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,,
Professor Doctor Stefan Klein,323947,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,1997-01-01,2004-01-01
Professor Doctor Stefan Klein,323947,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,2010-01-01,
Admiral Elmo Zumwalt Jr,141624,Whittier College,62947,No,No,Visiting Professor,,2000-01-02
Professor Doctor Stefan Klein,323947,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,2004-01-01,2008-01-01
Professor Doctor Stefan Klein,323947,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,2008-01-01,2010-01-01
Professor Doctor Bernd Giese,1515254,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Various Positions,1971-01-01,1972-01-01
Joachim Lehnhardt,1468430,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Research Assistant,2000-01-01,2003-01-01
Doctor Volker Rosengarten,1474478,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant,2004-01-01,2007-05-01
Doctor Andreas Grnwald,1652453,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Editor,,
Doctor Andreas Grnwald,1652453,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Teacher,,
Doctor Wilhelm Nolting-Hauff,1633703,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,2003-01-01,2008-01-01
Doctor Martin Neuhaus,1619748,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,,
Doctor Daniel Krone,1621657,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,,
Professor Doctor Klaus Backhaus,1274991,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Division Director,1987-01-01,1993-01-01
Professor Doctor Klaus Backhaus,1274991,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Dean,1993-01-01,1994-01-01
Professor Doctor Klaus Backhaus,1274991,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,1986-01-01,1987-01-01
Professor Doctor Klaus Backhaus,1274991,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Division Director,1997-01-01,
Professor Doctor Klaus Backhaus,1274991,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Division Director,1994-01-01,1997-01-01
Professor Doctor Markus Rothenburger,1315580,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,2003-01-01,
Hans-Helmut Fabry,1335752,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant,,
Professor Doctor Eva Eberhartinger,861606,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Professor,2000-01-01,2002-01-01
Wyatt Haskell,872106,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant,1965-01-01,1966-01-01
Professor Doctor Michael Ott,832732,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Researcher,1987-01-01,1989-01-01
Professor Doctor Bart Barlogie,754951,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Resident Doctor,,
Doctor Michael Siefke,750212,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant Lecturer,,
Hartmut Fromm,734966,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Lecturer,1976-01-01,1981-01-01
Professor Doctor Siegfried Elsing,623308,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant,1979-01-01,1979-01-01
Doctor Thomas Moll,1015644,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,No,No,Assistant Professor,1995-01-01,1998-01-01
Bruce Barren,746904,Whittier College,62947,No,No,Visiting Lecturer,1990-01-01,2002-01-01
Doctor Dennis Murray,745416,Whittier College,62947,No,No,Vice President - Development,,
John Bel,837785,Whittier College,62947,No,No,Division Director,1971-07-01,
Doctor Lisa Rossbacher,876842,Whittier College,62947,No,No,Vice President,1993-01-01,1995-01-01
Doctor Lisa Rossbacher,876842,Whittier College,62947,No,No,Assistant Professor,1982-01-01,1984-01-01
Doctor Barbara Jefferson,876394,Whittier College,62947,No,No,Various Positions,,
Doctor Sherilyn Williams-Stroud,1300666,Whittier College,62947,No,No,Faculty Member,,2004-01-01
Alan Rothenberg,202524,Whittier College,62947,No,No,Instructor,1984-01-01,1984-01-01
Chuck Hill,44316,Whittier College,62947,No,No,Associate Professor,1985-01-01,1987-01-01
Chuck Hill,44316,Whittier College,62947,No,No,Department Chairman,1998-01-01,
Chuck Hill,44316,Whittier College,62947,No,No,Associate Professor,1982-01-01,1985-01-01
Chuck Hill,44316,Whittier College,62947,No,No,Resident Director,,
Doctor Herbert Carter,56877,Whittier College,62947,No,No,Lecturer,,
Mike Cahill,488171,Whittier College,62947,No,No,Editor-in-Chief,,
William Marumoto,480212,Whittier College,62947,No,No,Division Director,,
Bob McQuinn,2157612,Whittier College,62947,No,No,Various Positions,,
Michael Cooper,1624459,Whittier College,62947,No,No,Adjunct Professor,,
Doctor Juan Muoz,1883983,Whittier College,62947,No,No,Faculty Member,,
Gerard Forster,1810038,Whittier College,62947,No,No,Assistant Director,1987-01-01,1989-01-01
Ihssane Mounir,1798955,Wichita State University,62949,No,No,Lecturer,,1997-01-01
Johnny Beech,1803765,Wichita State University,62949,No,No,Guest Lecturer,,
Suzy Finn,1833643,Wichita State University,62949,No,No,Assistant,2010-12-01,2011-05-01
Suzy Finn,1833643,Wichita State University,62949,No,No,Coordinator,2012-03-01,2013-05-01
Doctor Cindy Claycomb,1690398,Wichita State University,62949,Yes,Yes,Division Director,2014-09-02,2015-12-01
Doctor Cindy Claycomb,1690398,Wichita State University,62949,No,No,Assistant Professor,1994-01-01,2000-01-01
Doctor Cindy Claycomb,1690398,Wichita State University,62949,No,No,Professor,2006-01-01,2013-06-01
Doctor Cindy Claycomb,1690398,Wichita State University,62949,No,No,Associate Professor,2000-01-01,2006-01-01
Doctor Cindy Claycomb,1690398,Wichita State University,62949,No,No,Special Assistant,2015-12-01,
Barth Hague,1888218,Wichita State University,62949,No,No,Chief Marketing Officer,2005-01-01,2015-10-23
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Assistant Professor,1994-08-01,2000-05-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,VP/Chief Information Officer,2011-07-01,2013-09-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Assistant,1983-08-01,1987-08-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Teacher,1992-08-01,1994-05-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Associate Professor,2000-05-01,2002-01-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Chief Information Officer,2009-08-01,2011-06-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Chief Information Officer,2005-07-01,2009-08-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Associate Professor,2002-01-01,2005-06-01
Doctor Ravi Pendse,1890039,Wichita State University,62949,No,No,Teacher,1987-08-01,1989-08-01
Sean Robinson,1944842,Wichita State University,62949,No,No,Manager,2010-01-01,2013-01-01
Ben Lorenzen,1940174,Wichita State University,62949,No,No,Associate,2001-01-01,2002-01-01
Sean Robinson,1944842,Wichita State University,62949,No,No,Vice President - Public Relations,1997-01-01,1999-01-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Interim Associate Dean,2001-01-01,2002-01-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Interim Dean,2013-08-01,2014-07-01
Sean Miller,1128240,Wichita State University,62949,No,No,Business Manager,1993-05-01,1994-08-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Associate Dean,2002-01-01,2007-01-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Associate Provost,2007-06-01,2008-01-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Associate Provost,2009-01-01,2011-01-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Associate Professor,1995-01-01,2001-01-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Interim Provost,2011-06-01,2013-06-01
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Professor,2014-07-01,
Doctor Keith Pickus,1914940,Wichita State University,62949,No,No,Acting Director,2008-01-01,2009-01-01
Professor Kate Gong,2161668,Wichita State University,62949,No,No,Teacher,1999-01-01,2000-01-01
John Hund,2157029,Wichita State University,62949,No,No,Lecturer,2005-08-01,2008-08-01
Patty Cahill,2132775,Wichita State University,62949,No,No,Program Director,1975-07-01,1976-07-01
Patty Cahill,2132775,Wichita State University,62949,No,No,General Manager,1976-07-01,1987-01-01
Doctor Lee Hood,376903,Wichita State University,62949,No,No,Visiting Professor,1994-01-01,1996-01-01
Doctor Lee Hood,376903,Wichita State University,62949,No,No,Lecturer,1981-01-01,1981-01-01
Bob Waner,509667,Wichita State University,62949,No,No,Various Positions,2002-01-01,
Dan Glickman,91482,Wichita State University,62949,No,No,Instructor,,
John Lovitt,1295381,Wichita State University,62949,No,No,Engineer,2015-09-01,
Doctor Forrest Cason,1279230,Wichita State University,62949,No,No,Faculty Member,1981-01-01,
Venkat Rajan,1325317,Wichita State University,62949,No,No,Assistant Professor,1993-01-01,1998-01-01
G Thompson,1327888,Wichita State University,62949,No,No,Coach,1992-01-01,1996-01-01
Kenneth Weltz,1637590,Wichita State University,62949,No,No,Adjunct Professor,,
Harvey Sorensen,1646275,Wichita State University,62949,No,No,Advisory Board Member,1980-01-01,1982-01-01
